NAT_MARK,SCH_NM,PROV_NM,SUBM,Teacher_Gender,ACHIEVEMENTS1,MIDTERM1,FINAL1
36.5,4,0,0,1,27.0,13.0,30.0
43.2,4,0,0,1,27.0,12.0,28.0
40.0,4,0,0,1,28.0,10.0,22.0
42.2,4,0,0,1,27.0,17.0,40.0
44.2,4,0,0,1,24.0,14.0,23.5
65.6,4,0,0,1,30.0,20.0,49.0
40.0,4,0,0,1,25.0,13.0,26.0
56.8,4,0,0,1,30.0,20.0,38.0
59.8,4,0,0,1,30.0,20.0,50.0
41.1,4,0,0,1,28.0,16.0,36.0
42.2,4,0,0,1,28.0,19.0,33.0
80.60000000000002,4,0,0,1,30.0,20.0,50.0
43.2,4,0,0,1,28.0,18.0,43.0
49.7,4,0,0,1,28.0,13.0,43.0
43.2,4,0,0,1,25.0,13.0,32.0
56.8,4,0,0,1,27.0,15.0,40.5
43.2,4,0,0,1,28.0,13.0,41.0
43.2,4,0,0,1,30.0,16.0,44.0
41.1,4,0,0,1,25.0,10.0,32.0
65.6,4,0,0,1,30.0,20.0,50.0
55.3,4,0,0,1,29.0,15.0,50.0
46.1,5,2,0,1,27.0,17.0,37.0
47.0,5,2,0,1,25.0,9.0,37.0
33.8,5,2,0,1,22.0,4.0,13.0
42.2,5,2,0,1,25.0,8.0,27.0
51.3,5,2,0,1,30.0,20.0,48.0
53.7,5,2,0,1,30.0,17.0,48.0
50.5,5,2,0,1,30.0,15.0,49.0
62.7,5,2,0,1,30.0,20.0,46.0
41.1,5,2,0,1,25.0,13.0,23.0
59.8,5,2,0,1,29.0,18.0,40.0
38.9,5,2,0,1,25.0,9.0,26.0
59.8,5,2,0,1,28.0,20.0,43.0
65.6,5,2,0,1,30.0,20.0,47.0
15.5,5,2,0,1,23.0,3.0,7.0
55.3,5,2,0,1,30.0,18.0,47.0
60.5,5,2,0,1,28.0,19.0,49.0
43.2,5,2,0,1,28.0,17.0,29.0
54.5,5,2,0,1,29.0,20.0,44.0
40.0,5,2,0,1,25.0,9.0,26.0
46.1,5,2,0,1,29.0,14.0,37.0
41.1,5,2,0,1,23.0,8.0,38.0
44.2,5,2,0,1,24.0,15.0,26.0
47.9,5,2,0,1,28.0,19.0,37.0
47.9,5,2,0,1,26.0,14.0,35.0
52.1,5,2,0,1,29.0,19.0,41.0
47.9,5,2,0,1,28.0,16.0,40.0
42.2,5,2,0,1,23.0,11.0,32.0
41.1,5,2,0,1,21.0,3.0,25.0
57.6,5,2,0,1,28.0,18.0,44.0
40.0,5,2,0,1,28.0,11.0,38.0
59.8,5,2,0,1,29.0,18.0,49.0
50.5,5,2,0,1,27.0,16.0,38.0
62.7,5,2,0,1,29.0,19.0,49.0
57.6,5,2,0,1,27.0,15.0,41.0
43.2,5,2,0,1,27.0,8.0,25.0
57.6,5,2,0,1,30.0,18.0,41.0
47.0,5,2,0,1,28.0,19.0,41.0
54.5,5,2,0,1,28.0,17.0,45.0
48.8,5,2,0,1,27.0,19.0,37.0
43.2,5,2,0,1,22.0,16.0,42.0
40.0,5,2,0,1,24.0,6.0,30.0
40.0,5,2,0,1,28.0,13.0,32.0
43.2,5,2,0,1,27.0,17.0,37.0
50.5,5,2,0,1,24.0,12.0,35.0
52.1,5,2,0,1,28.0,20.0,45.0
64.1,5,2,0,1,30.0,19.0,41.0
45.2,5,2,0,1,30.0,20.0,35.0
46.1,5,2,0,1,27.0,11.0,39.0
43.2,5,2,0,1,23.0,12.0,33.0
45.2,5,2,0,1,29.0,18.0,38.0
53.7,5,2,0,1,30.0,16.0,34.0
35.2,5,2,0,1,23.0,2.0,8.0
46.1,5,2,0,1,22.0,13.0,33.0
50.5,5,2,0,1,30.0,17.0,45.0
41.1,5,2,0,1,23.0,11.0,41.0
53.7,5,2,0,1,27.0,16.0,39.0
52.1,5,2,0,1,24.0,11.0,33.0
42.2,5,2,0,1,24.0,11.0,37.0
55.3,5,2,0,1,28.0,19.0,41.0
58.3,5,2,0,1,30.0,19.0,48.0
57.6,5,2,0,1,26.0,13.0,41.0
52.9,5,2,0,1,27.0,16.0,39.0
52.9,5,2,0,1,29.0,12.0,33.0
45.2,5,2,0,1,25.0,14.0,29.0
40.0,5,2,0,1,24.0,14.0,27.0
49.7,5,2,0,1,29.0,17.0,34.0
48.8,5,2,0,1,27.0,15.0,38.0
54.5,5,2,0,1,28.0,18.0,30.0
48.8,5,2,0,1,29.0,16.0,36.0
45.2,5,2,0,1,28.0,18.0,40.0
36.5,5,2,0,1,26.0,17.0,31.0
60.5,5,2,0,1,28.0,19.0,47.0
60.5,5,2,0,1,30.0,19.0,44.0
47.9,5,2,0,1,24.0,16.0,33.0
60.5,5,2,0,1,30.0,17.0,47.0
67.0,5,2,0,1,28.0,20.0,48.0
46.1,5,2,0,1,27.0,18.0,39.0
43.2,5,2,0,1,27.0,12.0,34.0
55.3,5,2,0,1,28.0,16.0,47.0
47.9,5,2,0,1,30.0,17.0,47.0
57.6,5,2,0,1,30.0,20.0,48.0
49.7,5,2,0,1,25.0,13.0,37.0
57.6,5,2,0,1,29.0,17.0,46.0
57.6,5,2,0,1,29.0,20.0,46.0
61.9,5,2,0,1,30.0,18.0,49.0
65.6,5,2,0,1,30.0,20.0,45.0
56.1,5,2,0,1,30.0,19.0,48.0
69.9,5,2,0,1,30.0,20.0,50.0
61.2,5,2,0,1,30.0,17.0,45.0
57.6,5,2,0,1,25.0,17.0,41.0
43.2,5,2,0,1,27.0,17.0,44.0
40.0,5,2,0,1,22.0,8.0,14.0
50.5,5,2,0,1,28.0,19.0,43.0
43.2,5,2,0,1,22.0,16.0,28.0
36.5,5,2,0,1,23.0,3.0,11.0
57.6,5,2,0,1,27.0,18.0,31.0
49.7,5,2,0,1,30.0,18.0,41.0
49.7,5,2,0,1,23.0,16.0,34.0
29.3,5,2,0,1,22.0,2.0,7.0
51.3,5,2,0,1,26.0,18.0,38.0
44.2,5,2,0,1,30.0,15.0,37.0
42.2,5,2,0,1,26.0,19.0,31.0
36.5,5,2,0,1,25.0,12.0,34.0
43.2,5,2,0,1,22.0,6.0,20.0
65.6,5,2,0,1,30.0,20.0,50.0
52.1,5,2,0,1,29.0,13.0,38.0
44.2,5,2,0,1,24.0,13.0,29.0
65.6,5,2,0,1,30.0,19.0,50.0
43.2,5,2,0,1,25.0,10.0,45.0
38.9,5,2,0,1,26.0,12.0,31.0
58.3,5,2,0,1,28.0,20.0,49.0
64.1,5,2,0,1,28.0,20.0,46.0
44.2,5,2,0,1,25.0,15.0,34.0
45.2,5,2,0,1,26.0,18.0,32.0
60.5,5,2,0,1,30.0,19.0,47.0
48.8,5,2,0,1,26.0,14.0,48.0
37.7,5,2,0,1,27.0,15.0,31.0
59.0,5,2,0,1,28.0,19.0,47.0
64.1,5,2,0,1,30.0,18.0,48.0
35.2,5,2,0,1,23.0,13.0,24.0
38.9,5,2,0,1,24.0,10.0,26.0
41.1,5,2,0,1,26.0,5.0,28.0
47.0,5,2,0,1,27.0,14.0,34.0
51.3,5,2,0,1,27.0,15.0,46.0
49.7,5,2,0,1,29.0,19.0,43.0
33.8,5,2,0,1,25.0,12.0,29.0
41.1,5,2,0,1,23.0,10.0,35.0
56.1,5,2,0,1,27.0,19.0,44.0
43.2,5,2,0,1,26.0,14.0,29.0
42.2,5,2,0,1,28.0,15.0,43.0
43.2,5,2,0,1,25.0,10.0,25.0
59.8,5,2,0,1,30.0,20.0,46.0
43.2,5,2,0,1,27.0,13.0,31.0
48.8,5,2,0,1,30.0,19.0,49.0
56.8,5,2,0,1,27.0,18.0,46.0
56.8,5,2,0,1,24.0,16.0,45.0
50.5,5,2,0,1,28.0,14.0,38.0
77.4,5,2,0,1,30.0,20.0,49.0
42.2,5,2,0,1,24.0,15.0,36.0
61.9,5,2,0,1,28.0,16.0,47.0
38.9,5,2,0,1,23.0,8.0,25.0
42.2,5,2,0,1,22.0,14.0,32.0
62.7,5,2,0,1,30.0,19.0,45.0
55.3,5,2,0,1,25.0,12.0,43.0
56.1,5,2,0,1,23.0,13.0,38.0
44.2,5,2,0,1,27.0,13.0,34.0
50.5,5,2,0,1,27.0,17.0,38.0
35.2,5,2,0,1,23.0,9.0,31.0
38.9,5,2,0,1,23.0,2.0,9.0
35.2,5,2,0,1,25.0,8.0,27.0
38.9,5,2,0,1,25.0,7.0,15.0
38.9,5,2,0,1,24.0,15.0,36.0
51.3,5,2,0,1,26.0,17.0,39.0
45.2,1,3,0,1,29.0,15.0,37.0
51.3,1,3,0,1,27.0,20.0,33.0
40.0,1,3,0,1,26.0,5.0,16.0
41.1,1,3,0,1,28.0,13.0,30.0
51.3,1,3,0,1,30.0,18.0,43.0
52.9,1,3,0,1,25.0,18.0,21.0
48.8,1,3,0,1,29.0,20.0,27.0
40.0,1,3,0,1,30.0,18.0,39.0
57.6,1,3,0,1,29.0,20.0,45.0
46.1,1,3,0,1,27.0,16.0,35.0
48.8,1,3,0,1,29.0,20.0,34.0
41.1,1,3,0,1,27.0,4.0,17.0
42.2,1,3,0,1,29.0,9.0,14.0
55.3,1,3,0,1,30.0,17.0,37.0
52.9,1,3,0,1,28.0,17.0,26.0
44.2,1,3,0,1,29.0,19.0,37.0
40.0,1,3,0,1,27.0,16.0,39.0
47.9,1,3,0,1,29.0,18.0,31.0
46.1,1,3,0,1,27.0,15.0,31.0
52.1,1,3,0,1,30.0,18.0,42.0
45.2,1,3,0,1,27.0,16.0,26.0
47.0,1,3,0,1,28.0,14.0,32.0
54.5,1,3,0,1,29.0,20.0,46.0
38.9,1,3,0,1,27.0,15.0,28.0
33.8,1,3,0,1,26.0,12.0,13.0
36.5,1,3,0,1,25.0,8.0,4.0
37.7,1,3,0,1,27.0,13.0,29.0
53.7,1,3,0,1,29.0,19.0,31.0
46.1,1,3,0,1,28.0,20.0,18.0
45.2,1,3,0,1,27.0,14.0,34.0
45.2,1,3,0,1,30.0,17.0,42.0
47.0,1,3,0,1,27.0,19.0,39.0
42.2,1,3,0,1,27.0,18.0,25.0
56.8,1,3,0,1,29.0,18.0,49.0
41.1,1,3,0,1,28.0,17.0,29.0
50.5,1,3,0,1,26.0,12.0,32.0
51.3,1,3,0,1,29.0,17.0,41.0
42.2,1,3,0,1,24.0,9.0,19.0
49.7,1,3,0,1,27.0,11.0,29.0
33.8,1,3,0,1,24.0,12.0,15.0
52.9,1,3,0,1,26.0,20.0,41.0
47.0,1,3,0,1,28.0,16.0,34.0
49.7,1,3,0,1,27.0,18.0,24.0
61.9,1,3,0,1,28.0,17.0,36.0
54.5,1,3,0,1,29.0,20.0,47.0
59.0,1,3,0,1,27.0,13.0,40.0
49.7,1,3,0,1,27.0,18.0,35.0
52.1,1,3,0,1,28.0,13.0,20.0
48.8,1,3,0,1,27.0,18.0,42.0
45.2,1,3,0,1,24.0,12.0,17.0
43.2,1,3,0,1,28.0,17.0,27.0
55.3,1,3,0,1,29.0,17.0,32.0
42.2,1,3,0,1,25.0,9.0,27.0
57.6,1,3,0,1,29.0,20.0,41.0
41.1,1,3,0,1,29.0,20.0,21.0
46.1,1,3,0,1,24.0,8.0,8.0
44.2,1,3,0,1,29.0,19.0,17.0
44.2,1,3,0,1,24.0,11.0,23.0
48.8,1,3,0,1,27.0,12.0,25.0
40.0,1,3,0,1,27.0,13.0,8.0
42.2,1,3,0,1,28.0,13.0,22.0
47.9,1,3,0,1,26.0,13.0,31.0
33.8,1,3,0,1,27.0,7.0,27.0
52.1,1,3,0,1,30.0,19.0,42.0
56.8,1,3,0,1,25.0,16.0,37.0
32.4,1,3,0,1,25.0,19.0,21.0
43.2,1,3,0,1,24.0,13.0,24.0
44.2,1,3,0,1,28.0,12.0,38.0
51.3,1,3,0,1,28.0,19.0,35.0
51.3,1,3,0,1,28.0,19.0,39.0
47.0,1,3,0,1,29.0,16.0,33.0
45.2,1,3,0,1,27.0,15.0,35.0
41.1,1,3,0,1,25.0,11.0,22.0
59.0,1,3,0,1,28.0,18.0,45.0
53.7,1,3,0,1,29.0,19.0,38.0
55.3,1,3,0,1,27.0,19.0,29.0
57.6,1,3,0,1,30.0,20.0,44.0
48.8,1,3,0,1,26.0,14.0,36.0
65.6,1,3,0,1,30.0,20.0,49.0
57.6,1,3,0,1,26.0,16.0,41.0
64.1,1,3,0,1,30.0,20.0,49.0
44.2,1,3,0,1,28.0,16.0,38.0
69.2,1,3,0,1,30.0,20.0,48.0
46.1,1,3,0,1,27.0,18.0,34.0
46.1,1,3,0,1,24.0,12.0,15.0
36.5,1,3,0,1,24.0,1.0,8.0
45.2,1,3,0,1,26.0,17.0,21.0
52.9,1,3,0,1,29.0,18.0,37.0
53.7,1,3,0,1,29.0,20.0,48.0
43.2,1,3,0,1,27.0,15.0,18.0
41.1,1,3,0,1,25.0,9.0,17.0
63.4,1,3,0,1,27.0,19.0,46.0
42.2,1,3,0,1,24.0,16.0,24.0
42.2,1,3,0,1,27.0,12.0,22.0
42.2,1,3,0,1,25.0,13.0,19.0
52.9,1,3,0,1,30.0,20.0,39.0
44.2,1,3,0,1,27.0,16.0,25.0
45.2,1,3,0,1,28.0,20.0,32.0
45.2,1,3,0,1,29.0,19.0,25.0
47.0,1,3,0,1,22.0,13.0,17.0
37.7,1,3,0,1,26.0,8.0,13.0
45.2,1,3,0,1,26.0,4.0,15.0
59.0,1,3,0,1,29.0,19.0,47.0
44.2,1,3,0,1,29.0,19.0,30.0
44.2,1,3,0,1,24.0,10.0,21.0
37.7,1,3,0,1,26.0,11.0,21.0
52.9,1,3,0,1,29.0,20.0,44.0
44.2,1,3,0,1,27.0,15.0,28.0
58.3,1,3,0,1,30.0,20.0,37.0
42.2,1,3,0,1,27.0,14.0,26.0
44.2,1,3,0,1,26.0,18.0,17.0
30.9,1,3,0,1,23.0,8.0,1.0
47.9,1,3,0,1,28.0,16.0,35.0
46.1,1,3,0,1,27.0,17.0,29.0
47.0,1,3,0,1,27.0,18.0,30.0
47.0,1,3,0,1,29.0,19.0,30.0
60.5,1,3,0,1,30.0,20.0,41.0
69.2,1,3,0,1,30.0,20.0,50.0
59.8,1,3,0,1,30.0,18.0,42.0
45.2,1,3,0,1,26.0,15.0,37.0
42.2,1,3,0,1,30.0,19.0,36.0
51.3,1,3,0,1,28.0,20.0,29.0
41.1,1,3,0,1,26.0,16.0,18.0
60.5,1,3,0,1,30.0,17.0,38.0
59.0,1,3,0,1,30.0,20.0,40.0
50.5,1,3,0,1,26.0,15.0,22.0
32.4,1,3,0,1,22.0,1.0,3.0
56.1,1,3,0,1,25.0,17.0,37.0
47.0,1,3,0,1,26.0,12.0,33.0
52.1,1,3,0,1,27.0,17.0,29.0
65.6,1,3,0,1,30.0,20.0,49.0
61.2,1,3,0,1,29.0,20.0,39.0
61.2,1,3,0,1,29.0,20.0,46.0
44.2,1,3,0,1,30.0,20.0,26.0
42.2,1,3,0,1,28.0,11.0,21.0
42.2,1,3,0,1,27.0,12.0,14.0
54.5,1,3,0,1,30.0,20.0,38.0
61.9,1,3,0,1,30.0,15.0,41.0
38.9,1,3,0,1,26.0,11.0,14.0
36.5,1,3,0,1,25.0,3.0,4.0
52.1,1,3,0,1,27.0,19.0,37.0
38.9,1,3,0,1,26.0,1.0,3.0
44.2,1,3,0,1,29.0,18.0,35.0
40.0,1,3,0,1,27.0,13.0,20.0
45.2,1,3,0,1,28.0,17.0,31.0
58.3,1,3,0,1,30.0,17.0,43.0
56.8,1,3,0,1,29.0,18.0,41.0
32.4,1,3,0,1,22.0,19.0,12.0
44.2,1,3,0,1,27.0,14.0,33.0
50.5,1,3,0,1,29.0,20.0,31.0
51.3,1,3,0,1,29.0,19.0,32.0
53.7,1,3,0,1,29.0,19.0,43.0
38.9,1,3,0,1,27.0,11.0,23.0
36.5,1,3,0,1,28.0,4.0,13.0
35.2,1,3,0,1,20.0,3.0,14.0
63.4,1,3,0,1,29.0,19.0,45.0
42.2,1,3,0,1,27.0,17.0,35.0
47.0,1,3,0,1,28.0,20.0,34.0
70.7,1,3,0,1,29.0,20.0,49.0
64.8,1,3,0,1,30.0,20.0,47.0
47.0,1,3,0,1,27.0,13.0,29.0
46.1,1,3,0,1,24.0,17.0,31.0
47.0,1,3,0,1,28.0,16.0,30.0
42.2,1,3,0,1,26.0,7.0,11.0
46.1,1,3,0,1,26.0,13.0,28.0
47.9,1,3,0,1,30.0,18.0,36.0
47.9,1,3,0,1,26.0,14.0,21.0
38.9,1,3,0,1,27.0,14.0,11.0
35.2,1,3,0,1,27.0,11.0,10.0
45.2,1,3,0,1,29.0,13.0,35.0
59.8,1,3,0,1,30.0,20.0,46.0
45.2,1,3,0,1,27.0,19.0,17.0
43.2,1,3,0,1,29.0,13.0,18.0
56.1,1,3,0,1,30.0,16.0,32.0
47.0,1,3,0,1,26.0,7.0,22.0
43.2,1,3,0,1,23.0,16.0,14.0
52.1,1,3,0,1,25.0,20.0,30.0
55.3,1,3,0,1,30.0,19.0,40.0
59.8,1,3,0,1,30.0,20.0,42.0
41.1,1,3,0,1,26.0,1.0,5.0
46.1,1,3,0,1,30.0,17.0,22.0
61.2,1,3,0,1,30.0,19.0,40.0
43.2,1,3,0,1,24.0,9.0,25.0
47.9,1,3,0,1,24.0,16.0,16.0
36.5,1,3,0,1,27.0,10.0,20.0
37.7,1,3,0,1,26.0,14.0,20.0
45.2,1,3,0,1,27.0,16.0,31.0
35.2,1,3,0,1,26.0,7.0,19.0
41.1,1,3,0,1,25.0,7.0,19.0
53.7,1,3,0,1,27.0,20.0,42.0
45.2,1,3,0,1,23.0,14.0,11.0
38.9,1,3,0,1,25.0,17.0,28.0
59.8,1,3,0,1,30.0,20.0,46.0
53.7,1,3,0,1,27.0,17.0,38.0
51.3,1,3,0,1,28.0,16.0,32.0
38.9,1,3,0,1,29.0,17.0,30.0
50.5,1,3,0,1,28.0,16.0,41.0
38.9,1,3,0,1,26.0,6.0,28.0
41.1,1,3,0,1,30.0,16.0,25.0
43.2,1,3,0,1,24.0,9.0,12.0
0.0,1,3,0,1,23.0,8.0,11.0
38.9,1,3,0,1,28.0,4.0,9.0
37.7,1,3,0,1,23.0,12.0,12.0
46.1,1,3,0,1,29.0,13.0,36.0
51.3,1,3,0,1,30.0,16.0,33.0
66.3,1,3,0,1,29.0,19.0,46.0
45.2,1,3,0,1,28.0,15.0,26.0
53.7,1,3,0,1,30.0,20.0,41.0
38.9,1,3,0,1,26.0,4.0,8.0
59.0,1,3,0,1,30.0,18.0,38.0
56.1,1,3,0,1,30.0,19.0,36.0
62.7,1,3,0,1,30.0,20.0,45.0
54.5,1,3,0,1,28.0,20.0,45.0
59.8,1,3,0,1,25.0,18.0,45.0
66.3,1,3,0,1,30.0,20.0,48.0
46.1,1,3,0,1,26.0,14.0,29.0
46.1,1,3,0,1,29.0,15.0,26.0
40.0,1,3,0,1,27.0,10.0,28.0
52.9,1,3,0,1,30.0,20.0,38.0
52.1,1,3,0,1,29.0,16.0,23.0
49.7,1,3,0,1,29.0,20.0,41.0
30.9,1,3,0,1,26.0,7.0,10.0
49.7,1,3,0,1,29.0,18.0,35.0
47.9,1,3,0,1,28.0,19.0,26.0
61.2,1,3,0,1,30.0,20.0,48.0
67.0,1,3,0,1,30.0,19.0,43.0
48.8,1,3,0,1,29.0,12.0,27.0
47.9,1,3,0,1,28.0,20.0,40.0
60.5,1,3,0,1,30.0,20.0,42.0
35.2,1,3,0,1,29.0,17.0,24.0
32.4,1,3,0,1,28.0,18.0,23.0
41.1,1,3,0,1,29.0,20.0,30.0
52.1,1,3,0,1,28.0,19.0,26.0
35.2,1,3,0,1,22.0,9.0,29.0
38.9,1,3,0,1,25.0,11.0,13.0
46.1,1,3,0,1,26.0,17.0,28.0
51.3,1,3,0,1,26.0,18.0,42.0
42.2,1,3,0,1,26.0,15.0,28.0
55.3,1,3,0,1,30.0,16.0,45.0
52.9,1,3,0,1,27.0,20.0,42.0
56.1,1,3,0,1,28.0,17.0,43.0
52.1,1,3,0,1,28.0,18.0,39.0
61.2,1,3,0,1,30.0,20.0,41.0
47.9,1,3,0,1,27.0,20.0,34.0
64.8,1,3,0,1,30.0,20.0,46.0
47.0,1,3,0,1,28.0,16.0,35.0
53.7,1,3,0,1,27.0,20.0,42.0
50.5,1,3,0,1,28.0,16.0,34.0
51.3,1,3,0,1,27.0,17.0,38.0
51.3,1,3,0,1,30.0,20.0,37.0
51.3,1,3,0,1,28.0,19.0,30.0
45.2,1,3,0,1,29.0,19.0,31.0
40.0,1,3,0,1,26.0,7.0,11.0
48.8,1,3,0,1,29.0,20.0,44.0
44.2,1,3,0,1,23.0,7.0,21.0
46.1,1,3,0,1,27.0,16.0,24.0
44.2,1,3,0,1,28.0,18.0,15.0
60.5,1,3,0,1,28.0,20.0,49.0
57.6,1,3,0,1,29.0,17.0,42.0
38.9,1,3,0,1,25.0,13.0,20.0
30.9,1,3,0,1,27.0,10.0,5.0
42.2,6,2,0,1,26.0,17.5,43.5
64.1,6,2,0,1,30.0,19.5,49.5
52.1,6,2,0,1,27.0,18.0,34.5
53.7,6,2,0,1,28.0,17.0,35.5
47.0,6,2,0,1,23.0,10.0,16.0
50.5,6,2,0,1,29.0,17.5,34.5
41.1,6,2,0,1,26.0,10.5,23.0
50.5,6,2,0,1,29.0,18.5,44.0
51.3,6,2,0,1,30.0,20.0,45.5
49.7,6,2,0,1,30.0,20.0,44.5
49.7,6,2,0,1,30.0,20.0,47.0
44.2,6,2,0,1,26.0,20.0,34.0
56.1,6,2,0,1,30.0,19.5,47.5
47.0,6,2,0,1,28.0,17.5,35.0
53.7,6,2,0,1,29.0,17.5,40.0
66.3,6,2,0,1,30.0,20.0,49.5
47.9,6,2,0,1,28.0,11.0,28.0
53.7,6,2,0,1,29.0,15.5,36.0
67.0,6,2,0,1,30.0,19.5,49.0
48.8,6,2,0,1,30.0,20.0,39.0
46.1,6,2,0,1,29.0,16.5,40.0
53.7,6,2,0,1,29.0,17.5,36.5
64.1,6,2,0,1,29.0,19.5,46.0
55.3,6,2,0,1,29.0,18.0,41.5
44.2,6,2,0,1,27.0,10.0,23.0
45.2,6,2,0,1,28.0,14.5,26.0
38.9,6,2,0,1,27.0,13.0,10.0
64.1,6,2,0,1,30.0,19.5,48.5
43.2,6,2,0,1,30.0,18.5,37.0
56.1,6,2,0,1,28.0,17.0,35.0
50.5,6,2,0,1,28.0,16.5,36.0
37.7,6,2,0,1,28.0,10.5,35.5
38.9,6,2,0,1,26.0,9.5,27.0
52.1,6,2,0,1,29.0,19.0,47.0
54.5,6,2,0,1,30.0,19.5,43.0
46.1,6,2,0,1,27.0,13.5,26.5
45.2,6,2,0,1,29.0,18.0,37.5
52.9,6,2,0,1,28.0,18.5,45.0
47.9,6,2,0,1,29.0,15.5,36.0
65.6,6,2,0,1,28.0,18.0,45.0
47.9,6,2,0,1,30.0,18.0,37.0
41.1,6,2,0,1,28.0,16.0,25.0
40.0,6,2,0,1,29.0,19.5,38.5
66.3,6,2,0,1,30.0,20.0,48.0
58.3,6,2,0,1,30.0,20.0,50.0
53.7,6,2,0,1,29.0,19.0,38.0
61.9,6,2,0,1,30.0,20.0,46.5
44.2,6,2,0,1,29.0,18.0,36.0
40.0,6,2,0,1,27.0,14.0,39.5
40.0,6,2,0,1,19.0,7.0,14.0
41.1,6,2,0,1,28.0,18.0,34.5
71.4,6,2,0,1,30.0,20.0,45.5
52.1,6,2,0,1,28.0,13.5,31.5
52.9,6,2,0,1,28.0,10.0,31.5
59.0,6,2,0,1,29.0,20.0,47.5
52.1,6,2,0,1,30.0,20.0,31.5
48.8,6,2,0,1,30.0,20.0,43.0
57.6,6,2,0,1,29.0,17.0,47.0
32.4,6,2,0,1,24.0,10.0,12.5
59.0,6,2,0,1,29.0,20.0,47.5
47.0,6,2,0,1,26.0,10.0,29.0
52.1,6,2,0,1,30.0,19.0,47.0
47.9,6,2,0,1,28.0,20.0,33.5
40.0,6,2,0,1,27.0,11.0,20.0
38.9,6,2,0,1,28.0,14.0,27.5
45.2,6,2,0,1,29.0,16.0,40.0
37.7,6,2,0,1,18.0,14.5,6.0
52.1,6,2,0,1,27.0,18.5,34.0
54.5,6,2,0,1,29.0,16.5,36.0
38.9,6,2,0,1,24.0,11.0,16.0
38.9,6,2,0,1,26.0,14.0,21.0
51.3,6,2,0,1,25.0,16.5,22.0
47.0,6,2,0,1,29.0,17.0,42.0
50.5,6,2,0,1,30.0,14.5,41.5
52.9,6,2,0,1,29.0,17.0,34.0
38.9,6,2,0,1,27.0,8.0,21.0
40.0,6,2,0,1,29.0,15.5,35.5
49.7,6,2,0,1,27.0,16.5,36.5
59.0,6,2,0,1,30.0,19.0,48.0
51.3,6,2,0,1,29.0,16.0,35.5
46.1,6,2,0,1,28.0,19.0,44.0
56.8,6,2,0,1,30.0,20.0,43.0
52.9,6,2,0,1,27.0,15.0,42.5
51.3,6,2,0,1,26.0,16.0,25.5
59.8,6,2,0,1,29.0,17.5,49.0
44.2,6,2,0,1,22.0,12.5,16.5
49.7,6,2,0,1,29.0,20.0,39.5
46.1,6,2,0,1,28.0,15.5,38.0
32.4,6,2,0,1,22.0,11.0,32.0
72.10000000000002,6,2,0,1,30.0,20.0,50.0
47.0,6,2,0,1,24.0,15.5,24.0
47.0,6,2,0,1,27.0,15.0,41.0
45.2,6,2,0,1,28.0,16.0,35.5
47.9,6,2,0,1,26.0,11.5,29.5
48.8,6,2,0,1,28.0,19.0,43.5
52.1,6,2,0,1,29.0,16.5,46.5
50.5,6,2,0,1,29.0,18.5,47.0
47.0,6,2,0,1,29.0,18.0,35.5
51.3,6,2,0,1,27.0,16.0,39.5
48.8,6,2,0,1,28.0,19.5,48.5
47.0,6,2,0,1,26.0,19.5,40.5
47.0,6,2,0,1,29.0,19.5,36.5
30.9,6,2,0,1,26.0,10.5,9.0
50.5,6,2,0,1,29.0,10.5,32.5
25.7,6,2,0,1,26.0,15.5,39.0
51.3,6,2,0,1,28.0,14.5,29.5
44.2,6,2,0,1,28.0,8.0,22.5
52.9,6,2,0,1,27.0,20.0,18.5
42.2,6,2,0,1,26.0,10.0,16.5
42.2,6,2,0,1,28.0,10.0,32.5
47.0,6,2,0,1,27.0,16.0,39.0
64.8,6,2,0,1,30.0,20.0,50.0
51.3,6,2,0,1,27.0,16.5,17.5
51.3,6,2,0,1,28.0,9.0,22.5
44.2,6,2,0,1,29.0,15.0,42.0
44.2,6,2,0,1,28.0,15.0,38.0
41.1,6,2,0,1,30.0,18.5,43.5
50.5,6,2,0,1,29.0,17.0,46.0
57.6,6,2,0,1,28.0,18.5,45.0
47.0,6,2,0,1,28.0,16.0,36.5
56.8,6,2,0,1,29.0,19.0,41.5
43.2,6,2,0,1,28.0,12.0,25.5
50.5,6,2,0,1,28.0,17.5,34.5
69.9,6,2,0,1,29.0,16.5,47.0
38.9,6,2,0,1,25.0,9.0,10.0
57.6,6,2,0,1,29.0,18.0,42.0
35.2,6,2,0,1,28.0,12.0,21.0
54.5,6,2,0,1,29.0,15.5,43.5
45.2,6,2,0,1,29.0,15.5,35.5
38.9,6,2,0,1,27.0,17.5,36.0
48.8,6,2,0,1,29.0,15.5,36.0
30.9,6,2,0,1,20.0,6.5,18.0
37.7,6,2,0,1,28.0,14.0,28.0
33.8,6,2,0,1,27.0,12.5,19.0
59.8,6,2,0,1,30.0,20.0,40.5
42.2,6,2,0,1,26.0,10.0,33.0
42.2,6,2,0,1,23.0,11.5,19.5
59.8,6,2,0,1,28.0,16.5,44.0
43.2,6,2,0,1,29.0,18.0,45.0
46.1,6,2,0,1,29.0,19.5,48.5
43.2,6,2,0,1,29.0,19.0,32.5
49.7,6,2,0,1,28.0,16.0,37.5
44.2,6,2,0,1,29.0,16.0,38.5
44.2,6,2,0,1,26.0,12.0,28.5
52.1,6,2,0,1,27.0,16.0,37.5
